asn_organization,last_seen_date,latitude,longitude,validator_count
Hetzner Online GmbH,2024-06-05 09:42:38.000 UTC,60.4,25.0,61
Latitude.sh,2024-06-05 09:35:25.000 UTC,51.5,-0.1,1
Charter Communications Inc,2024-06-05 09:12:16.000 UTC,31.8,-106.4,1
Verizon Business,2024-06-05 08:57:28.000 UTC,41.1,-74.0,1
MTS PJSC,2024-06-05 08:55:59.000 UTC,56.9,60.6,1
Charter Communications Inc,2024-06-05 08:55:53.000 UTC,34.0,-118.4,1
"Amazon.com, Inc.",2024-06-05 08:39:51.000 UTC,40.0,-83.0,13
ANTIK Telecom s.r.o,2024-06-05 08:34:00.000 UTC,48.7,21.3,1
UAB Cherry Servers,2024-06-05 08:11:12.000 UTC,54.7,25.3,1
Starhub Ltd,2024-06-05 08:00:20.000 UTC,1.3,103.9,61
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-05 07:59:45.000 UTC,24.7,46.7,3
Verizon Business,2024-06-05 07:52:53.000 UTC,40.0,-75.2,1
UpCloud Ltd,2024-06-05 07:50:15.000 UTC,50.1,8.7,15
Sonic Telecom LLC,2024-06-05 07:23:16.000 UTC,37.8,-122.4,1
Korea Telecom,2024-06-05 07:20:24.000 UTC,37.6,127.0,1
"AT&T Services, Inc.",2024-06-05 07:17:13.000 UTC,29.7,-95.9,1
"Comcast Cable Communications, LLC",2024-06-05 07:13:29.000 UTC,40.8,-111.9,1
M247 Europe SRL,2024-06-05 07:10:47.000 UTC,50.1,14.4,1
TELUS Communications Inc.,2024-06-05 07:08:59.000 UTC,53.6,-113.5,1
PJSC Rostelecom,2024-06-05 06:57:50.000 UTC,45.0,39.0,1
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-05 06:51:14.000 UTC,24.7,46.7,1
Global Layer B.V.,2024-06-05 06:47:53.000 UTC,52.4,4.9,2
Charter Communications,2024-06-05 06:40:42.000 UTC,37.0,-121.6,1
,2024-06-05 06:21:59.000 UTC,43.6,-79.7,2
Shaw Communications Inc.,2024-06-05 06:04:11.000 UTC,49.2,-122.6,1
Free SAS,2024-06-05 06:01:57.000 UTC,48.9,2.3,1
"Amazon.com, Inc.",2024-06-05 05:59:26.000 UTC,40.0,-83.0,2
,2024-06-05 05:57:52.000 UTC,44.6,-63.6,1
"AT&T Services, Inc.",2024-06-05 05:45:42.000 UTC,33.8,-84.2,1
"AT&T Services, Inc.",2024-06-05 05:43:40.000 UTC,30.3,-97.7,1
tmobile thuis,2024-06-05 05:35:56.000 UTC,52.4,4.9,1
"CenturyLink Communications, LLC",2024-06-05 05:32:02.000 UTC,47.6,-122.3,2
Hetzner Online GmbH,2024-06-05 05:18:28.000 UTC,60.2,24.9,1
"CenturyLink Communications, LLC",2024-06-05 05:14:33.000 UTC,47.6,-122.3,61
Verizon Business,2024-06-05 05:13:12.000 UTC,40.7,-74.4,1
"CenturyLink Communications, LLC",2024-06-05 05:08:09.000 UTC,47.6,-122.3,61
SCALEWAY S.A.S.,2024-06-05 05:07:35.000 UTC,48.9,2.3,1
,2024-06-05 04:59:11.000 UTC,44.8,-0.6,1
,2024-06-05 04:58:34.000 UTC,52.1,0.4,1
T-Mobile Austria GmbH,2024-06-05 04:58:34.000 UTC,48.2,16.4,1
"Comcast Cable Communications, LLC",2024-06-05 04:46:50.000 UTC,37.5,-122.0,1
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-05 04:46:17.000 UTC,24.7,46.7,1
Hetzner Online GmbH,2024-06-05 04:33:47.000 UTC,60.2,24.9,2
UpCloud Ltd,2024-06-05 04:25:59.000 UTC,51.5,-0.1,7
Orange Espagne SA,2024-06-05 04:24:29.000 UTC,38.2,-0.6,1
A1 Telekom Austria AG,2024-06-05 04:15:29.000 UTC,48.2,16.4,1
WorldStream B.V.,2024-06-05 04:07:01.000 UTC,52.0,4.2,12
Google Fiber Inc.,2024-06-05 04:06:13.000 UTC,30.3,-97.7,1
OVH SAS,2024-06-05 03:50:25.000 UTC,39.0,-77.5,1
ecotel communication ag,2024-06-05 03:37:29.000 UTC,51.2,6.8,1
"HIVELOCITY, Inc.",2024-06-05 03:36:29.000 UTC,28.0,-82.4,2
"Frontier Communications of America, Inc.",2024-06-05 03:35:31.000 UTC,33.9,-118.1,1
"CenturyLink Communications, LLC",2024-06-05 03:28:42.000 UTC,47.6,-122.3,7
"HIVELOCITY, Inc.",2024-06-05 03:06:29.000 UTC,28.0,-82.5,2
The Hong Kong Polytechnic University,2024-06-05 02:55:22.000 UTC,22.3,114.2,2
"Comcast Cable Communications, LLC",2024-06-05 02:53:46.000 UTC,39.1,-77.7,1
OVH SAS,2024-06-05 02:50:19.000 UTC,50.6,3.1,1
OVH SAS,2024-06-05 02:49:59.000 UTC,51.5,-0.1,2
"CenturyLink Communications, LLC",2024-06-05 02:20:21.000 UTC,47.6,-122.3,1
Swisscom (Schweiz) AG,2024-06-05 02:08:40.000 UTC,47.0,7.5,1
"HIVELOCITY, Inc.",2024-06-05 02:00:29.000 UTC,28.0,-82.5,2
,2024-06-05 01:56:29.000 UTC,55.8,37.6,2
CityLanCom LTD,2024-06-05 01:55:24.000 UTC,55.8,37.6,2
Nej.cz s.r.o.,2024-06-05 01:46:48.000 UTC,49.6,18.0,1
Rogers Communications Canada Inc.,2024-06-05 01:44:12.000 UTC,43.7,-79.4,1
Sony Network Communications Inc.,2024-06-05 01:40:57.000 UTC,35.5,139.7,1
GCET,2024-06-05 01:11:30.000 UTC,42.6,-72.6,1
Aussie Broadband,2024-06-05 01:09:18.000 UTC,-32.0,115.9,1
Swisscom (Schweiz) AG,2024-06-05 01:02:11.000 UTC,47.4,8.6,1
NTT Communications Corporation,2024-06-05 00:53:01.000 UTC,35.6,140.1,1
Hetzner Online GmbH,2024-06-05 00:36:28.000 UTC,60.2,24.9,1
Rogers Communications Canada Inc.,2024-06-05 00:29:55.000 UTC,43.9,-79.3,1
"Amazon.com, Inc.",2024-06-05 00:28:29.000 UTC,40.0,-83.0,61
"Comcast Cable Communications, LLC",2024-06-05 00:25:10.000 UTC,37.4,-122.1,1
,2024-06-05 00:12:41.000 UTC,38.6,-90.2,1
Charter Communications Inc,2024-06-04 23:51:32.000 UTC,30.4,-97.8,1
CHINANET-BACKBONE,2024-06-04 23:38:25.000 UTC,32.1,118.8,1
Charter Communications,2024-06-04 23:12:50.000 UTC,43.3,-88.7,1
Microsoft Corporation,2024-06-04 22:35:53.000 UTC,52.4,4.9,61
Google LLC,2024-06-04 22:34:59.000 UTC,32.9,-80.0,61
Verizon Business,2024-06-04 22:29:05.000 UTC,40.7,-74.0,1
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-04 22:19:30.000 UTC,24.7,46.7,1
Latitude.sh,2024-06-04 22:17:58.000 UTC,51.5,-0.1,1
Sunrise GmbH,2024-06-04 22:17:29.000 UTC,47.4,8.2,1
"AT&T Services, Inc.",2024-06-04 22:07:46.000 UTC,33.9,-84.5,1
KPN B.V.,2024-06-04 22:07:02.000 UTC,52.3,6.7,1
Rogers Communications Canada Inc.,2024-06-04 21:57:55.000 UTC,43.7,-79.4,1
"Comcast Cable Communications, LLC",2024-06-04 21:36:59.000 UTC,37.4,-122.1,1
Free SAS,2024-06-04 21:22:55.000 UTC,48.7,2.4,1
Charter Communications Inc,2024-06-04 21:11:57.000 UTC,34.1,-118.3,1
OVH SAS,2024-06-04 21:10:16.000 UTC,51.5,-0.1,1
TerraHost AS,2024-06-04 20:59:27.000 UTC,59.9,10.7,1
"Amazon.com, Inc.",2024-06-04 20:52:17.000 UTC,39.0,-77.5,61
Hetzner Online GmbH,2024-06-04 20:48:05.000 UTC,60.4,25.0,61
Charter Communications,2024-06-04 20:37:52.000 UTC,46.1,-118.3,1
Sistemy Svyazi Llc,2024-06-04 20:20:59.000 UTC,52.7,41.4,1
Korea Telecom,2024-06-04 20:15:55.000 UTC,37.6,127.0,1
Sonic Telecom LLC,2024-06-04 19:42:47.000 UTC,37.8,-122.3,1
Microsoft Corporation,2024-06-04 19:11:18.000 UTC,52.4,4.9,61
Charter Communications Inc,2024-06-04 19:10:08.000 UTC,25.9,-97.5,1
Vodafone Libertel B.V.,2024-06-04 18:50:59.000 UTC,52.5,4.8,1
Telenet BV,2024-06-04 18:48:33.000 UTC,51.3,4.5,1
Verizon Business,2024-06-04 18:46:03.000 UTC,38.9,-77.0,1
"VODAFONE ONO, S.A.",2024-06-04 18:44:03.000 UTC,28.1,-15.4,1
GLOBALSAT DOOEL,2024-06-04 18:37:50.000 UTC,42.1,21.5,1
TELEFONICA DE ESPANA S.A.U.,2024-06-04 18:32:29.000 UTC,40.5,-3.9,1
"NOWO COMMUNICATIONS, S.A.",2024-06-04 18:31:29.000 UTC,38.6,-8.9,1
Charter Communications Inc,2024-06-04 18:27:03.000 UTC,30.3,-97.8,1
Princeton University,2024-06-04 18:17:26.000 UTC,40.2,-74.7,61
Akamai Connected Cloud,2024-06-04 18:13:19.000 UTC,51.5,-0.1,1
Virgin Media Limited,2024-06-04 18:05:55.000 UTC,53.0,-1.2,1
Free SAS,2024-06-04 17:46:24.000 UTC,48.6,7.7,1
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-04 17:42:00.000 UTC,24.7,46.7,1
Charter Communications,2024-06-04 17:29:30.000 UTC,37.0,-121.6,1
"Comcast Cable Communications, LLC",2024-06-04 17:14:18.000 UTC,37.4,-122.1,1
Charter Communications,2024-06-04 16:53:38.000 UTC,39.2,-119.8,1
Vodafone Czech Republic a.s.,2024-06-04 16:49:59.000 UTC,49.9,17.9,1
"Comcast Cable Communications, LLC",2024-06-04 16:49:09.000 UTC,45.1,-93.5,1
OneCleveland,2024-06-04 16:46:48.000 UTC,41.5,-81.7,1
"Comcast Cable Communications, LLC",2024-06-04 16:42:49.000 UTC,41.2,-73.2,1
Charter Communications Inc,2024-06-04 16:36:01.000 UTC,34.0,-118.4,1
Proximus NV,2024-06-04 16:34:08.000 UTC,51.3,4.9,1
"CenturyLink Communications, LLC",2024-06-04 16:34:00.000 UTC,47.6,-122.3,61
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-04 16:30:35.000 UTC,24.7,46.7,1
"CenturyLink Communications, LLC",2024-06-04 16:26:49.000 UTC,47.6,-122.3,61
Verizon Business,2024-06-04 16:23:54.000 UTC,40.4,-74.1,1
Sunrise GmbH,2024-06-04 16:12:42.000 UTC,47.4,8.2,1
OVH SAS,2024-06-04 16:04:11.000 UTC,48.6,7.7,3
MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,2024-06-04 15:47:36.000 UTC,38.7,-9.3,1
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-04 15:38:32.000 UTC,24.7,46.7,1
Verizon Business,2024-06-04 15:37:49.000 UTC,38.9,-77.1,1
MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,2024-06-04 15:33:32.000 UTC,38.7,-9.1,1
"Comcast Cable Communications, LLC",2024-06-04 15:32:43.000 UTC,35.1,-106.7,1
Sunrise GmbH,2024-06-04 15:09:15.000 UTC,46.0,8.9,1
Hetzner Online GmbH,2024-06-04 15:07:08.000 UTC,60.2,24.9,1
Orange Polska Spolka Akcyjna,2024-06-04 15:05:58.000 UTC,52.2,21.0,2
KDDI CORPORATION,2024-06-04 14:44:03.000 UTC,35.4,140.4,1
Charter Communications,2024-06-04 14:27:01.000 UTC,38.6,-90.5,1
,2024-06-04 14:25:43.000 UTC,59.9,30.3,1
GLOBALSAT DOOEL,2024-06-04 14:22:46.000 UTC,42.1,21.5,1
green.ch AG,2024-06-04 14:02:48.000 UTC,47.3,8.8,1
"Comcast Cable Communications, LLC",2024-06-04 13:50:20.000 UTC,38.5,-121.4,1
EE Limited,2024-06-04 13:47:44.000 UTC,52.2,-2.2,1
Best Line Ltd.,2024-06-04 13:43:25.000 UTC,55.8,37.6,1
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-04 13:36:34.000 UTC,24.7,46.7,1
"AT&T Services, Inc.",2024-06-04 13:30:24.000 UTC,34.0,-84.2,1
Charter Communications Inc,2024-06-04 13:29:26.000 UTC,39.3,-94.9,1
Verizon Business,2024-06-04 13:29:05.000 UTC,42.6,-71.8,1
Hetzner Online GmbH,2024-06-04 13:26:24.000 UTC,60.4,25.0,61
"The Constant Company, LLC",2024-06-04 13:19:14.000 UTC,1.3,103.7,1
"Comcast Cable Communications, LLC",2024-06-04 13:14:56.000 UTC,39.3,-76.6,1
IONOS SE,2024-06-04 13:11:59.000 UTC,50.1,8.7,1
OVH SAS,2024-06-04 13:09:21.000 UTC,50.6,3.1,61
Charter Communications Inc,2024-06-04 13:01:59.000 UTC,42.9,-88.1,1
Orange S.A.,2024-06-04 12:23:23.000 UTC,47.9,1.9,4
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-04 12:14:43.000 UTC,24.7,46.7,1
China Telecom (Group),2024-06-04 11:57:37.000 UTC,31.2,121.5,2
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-04 11:42:30.000 UTC,24.7,46.7,1
Charter Communications Inc,2024-06-04 11:41:29.000 UTC,34.1,-118.3,1
Plusnet,2024-06-04 11:41:26.000 UTC,51.6,-3.3,1
TIM S/A,2024-06-04 11:40:11.000 UTC,-15.8,-47.9,1
Telecom Argentina S.A.,2024-06-04 11:36:17.000 UTC,-34.6,-58.4,1
Charter Communications,2024-06-04 11:28:22.000 UTC,35.7,-81.4,1
Hetzner Online GmbH,2024-06-04 11:21:59.000 UTC,50.5,12.4,2
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-04 10:48:18.000 UTC,24.7,46.7,1
RECONN LLC,2024-06-04 10:25:13.000 UTC,55.8,37.6,1
TPG Telecom Limited,2024-06-04 10:23:49.000 UTC,-33.9,151.2,1
Orange S.A.,2024-06-04 10:21:39.000 UTC,47.9,1.9,1
Viettel Group,2024-06-04 10:16:27.000 UTC,21.0,105.8,1
OVH SAS,2024-06-04 10:06:18.000 UTC,50.1,8.7,1
Data Communication Business Group,2024-06-04 09:53:31.000 UTC,25.0,121.5,1
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-04 09:44:39.000 UTC,24.7,46.7,1
Vodafone GmbH,2024-06-04 09:17:20.000 UTC,49.5,8.5,1
"Amazon.com, Inc.",2024-06-04 09:16:20.000 UTC,40.0,-83.0,5
OVH SAS,2024-06-04 09:06:17.000 UTC,50.6,3.1,6
"AT&T Services, Inc.",2024-06-04 09:05:32.000 UTC,33.7,-84.4,1
Sony Network Communications Inc.,2024-06-04 09:02:26.000 UTC,35.7,139.7,1
IP Volume inc,2024-06-04 08:58:13.000 UTC,52.4,4.9,1
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-04 08:57:00.000 UTC,24.7,46.7,1
GLOBALSAT DOOEL,2024-06-04 08:43:39.000 UTC,42.1,21.5,1
Init7 (Switzerland) Ltd.,2024-06-04 08:42:10.000 UTC,47.4,8.5,1
"Another Corporate ISP, LLC",2024-06-04 08:31:35.000 UTC,37.8,-122.4,1
Aussie Broadband,2024-06-04 08:30:17.000 UTC,-37.8,145.0,1
Zayo Bandwidth,2024-06-04 08:27:10.000 UTC,33.7,-84.4,1
,2024-06-04 08:23:59.000 UTC,56.9,60.6,1
SWITCH,2024-06-04 08:02:42.000 UTC,47.4,8.6,61
Datacamp Limited,2024-06-04 07:57:44.000 UTC,50.1,14.4,1
KOSCOM,2024-06-04 07:57:11.000 UTC,37.6,127.0,2
Bredband2 AB,2024-06-04 07:55:12.000 UTC,59.3,18.1,1
"AT&T Services, Inc.",2024-06-04 07:49:26.000 UTC,30.4,-97.8,1
Cellcom Fixed Line Communication L.P,2024-06-04 07:25:42.000 UTC,32.1,34.8,1
Google Fiber Inc.,2024-06-04 07:24:35.000 UTC,30.3,-97.7,1
Starhub Ltd,2024-06-04 07:21:00.000 UTC,1.3,103.9,1
ANTIK Telecom s.r.o,2024-06-04 07:20:34.000 UTC,48.7,21.3,1
Sunrise GmbH,2024-06-04 07:12:59.000 UTC,47.4,8.2,1
Cox Communications Inc.,2024-06-04 07:07:00.000 UTC,32.7,-117.2,1
"Comcast Cable Communications, LLC",2024-06-04 06:26:45.000 UTC,45.4,-122.5,1
Hetzner Online GmbH,2024-06-04 06:25:59.000 UTC,60.4,25.0,61
Hetzner Online GmbH,2024-06-04 06:19:08.000 UTC,52.5,13.4,1
US Internet Corp,2024-06-04 06:11:16.000 UTC,45.0,-93.3,1
WorldStream B.V.,2024-06-04 06:00:04.000 UTC,52.0,4.2,7
OVH SAS,2024-06-04 05:55:41.000 UTC,48.6,7.7,61
"Comcast Cable Communications, LLC",2024-06-04 05:50:55.000 UTC,30.4,-84.3,1
Latitude.sh,2024-06-04 05:44:58.000 UTC,50.1,8.7,1
"HIVELOCITY, Inc.",2024-06-04 05:38:59.000 UTC,28.0,-82.4,2
KPN B.V.,2024-06-04 05:36:28.000 UTC,52.4,4.9,1
"Comcast Cable Communications, LLC",2024-06-04 05:32:01.000 UTC,48.0,-122.2,1
Latitude.sh,2024-06-04 05:22:13.000 UTC,51.5,-0.1,1
Telstra Corporation Ltd,2024-06-04 05:17:41.000 UTC,-33.9,151.2,1
Google LLC,2024-06-04 05:16:46.000 UTC,53.2,6.6,3
M247 Europe SRL,2024-06-04 05:11:47.000 UTC,50.1,8.6,1
Contabo GmbH,2024-06-04 05:10:35.000 UTC,51.2,6.8,1
Microsoft Corporation,2024-06-04 05:03:34.000 UTC,41.6,-93.6,1
Hot-Net internet services Ltd.,2024-06-04 04:57:00.000 UTC,32.8,35.0,1
Google LLC,2024-06-04 04:51:43.000 UTC,45.6,-121.2,2
"Comcast Cable Communications, LLC",2024-06-04 04:48:39.000 UTC,37.5,-122.0,1
Hrvatski Telekom d.d.,2024-06-04 04:45:59.000 UTC,45.8,16.0,2
"HIVELOCITY, Inc.",2024-06-04 04:42:59.000 UTC,28.0,-82.4,2
"HIVELOCITY, Inc.",2024-06-04 04:37:29.000 UTC,27.9,-82.5,2
PJSC Rostelecom,2024-06-04 04:23:58.000 UTC,55.8,37.6,2
"The Constant Company, LLC",2024-06-04 04:21:01.000 UTC,25.8,-80.2,1
"Charter Communications, Inc",2024-06-04 04:09:29.000 UTC,28.7,-81.2,1
Telenet BV,2024-06-04 03:48:05.000 UTC,51.0,4.8,1
"Comcast Cable Communications, LLC",2024-06-04 03:45:59.000 UTC,37.4,-122.1,1
Charter Communications Inc,2024-06-04 03:38:35.000 UTC,40.8,-74.0,1
"Amazon.com, Inc.",2024-06-04 03:35:29.000 UTC,59.3,18.1,39
Charter Communications Inc,2024-06-04 03:29:57.000 UTC,33.0,-96.5,1
Shaw Communications Inc.,2024-06-04 03:22:05.000 UTC,49.2,-123.9,1
Charter Communications Inc,2024-06-04 03:16:13.000 UTC,40.7,-74.0,1
"Comcast Cable Communications, LLC",2024-06-04 03:15:00.000 UTC,39.2,-106.9,1
"HIVELOCITY, Inc.",2024-06-04 03:10:29.000 UTC,28.0,-82.5,2
LLC SETEL,2024-06-04 02:55:59.000 UTC,55.9,37.6,1
"Comcast Cable Communications, LLC",2024-06-04 02:50:49.000 UTC,42.5,-71.7,1
"Comcast Cable Communications, LLC",2024-06-04 02:44:03.000 UTC,37.4,-122.1,1
Cablevision Systems Corp.,2024-06-04 02:32:11.000 UTC,40.8,-73.5,3
"Amazon.com, Inc.",2024-06-04 02:26:15.000 UTC,39.0,-77.5,61
"Comcast Cable Communications, LLC",2024-06-04 02:25:29.000 UTC,30.4,-84.3,1
"Comcast Cable Communications, LLC",2024-06-04 02:16:43.000 UTC,29.8,-95.4,1
"Comcast Cable Communications, LLC",2024-06-04 02:10:13.000 UTC,42.1,-86.5,1
Verizon Business,2024-06-04 01:33:38.000 UTC,40.7,-73.9,1
Vodafone Libertel B.V.,2024-06-04 01:14:09.000 UTC,52.4,4.9,1
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,2024-06-04 01:07:54.000 UTC,24.7,46.7,1
OVH SAS,2024-06-04 00:57:41.000 UTC,1.3,103.9,1
Data Communication Business Group,2024-06-04 00:56:56.000 UTC,24.3,120.7,1
Rogers Communications Canada Inc.,2024-06-04 00:19:13.000 UTC,43.7,-79.4,1
SK Broadband Co Ltd,2024-06-04 00:08:16.000 UTC,37.6,127.0,5
"Comcast Cable Communications, LLC",2024-06-03 23:59:52.000 UTC,42.6,-83.3,1
Swisscom (Schweiz) AG,2024-06-03 23:51:59.000 UTC,46.0,9.0,1
Charter Communications,2024-06-03 23:38:27.000 UTC,34.1,-118.1,1
T-Mobile Polska S.A.,2024-06-03 23:08:47.000 UTC,52.2,21.0,1
"Comcast Cable Communications, LLC",2024-06-03 23:02:59.000 UTC,38.8,-104.8,1
"AT&T Services, Inc.",2024-06-03 22:28:39.000 UTC,32.8,-117.2,1
American Fiber INC.,2024-06-03 22:04:42.000 UTC,40.4,-111.8,1
"AT&T Services, Inc.",2024-06-03 21:45:33.000 UTC,41.9,-88.1,1
Princeton University,2024-06-03 21:42:42.000 UTC,40.2,-74.7,61
Wave Broadband,2024-06-03 21:38:02.000 UTC,48.2,-122.4,1
"Amazon.com, Inc.",2024-06-03 21:31:47.000 UTC,40.0,-83.0,2
Odido Netherlands B.V.,2024-06-03 21:22:32.000 UTC,52.1,5.2,1
Hiper A/S,2024-06-03 21:06:29.000 UTC,55.7,12.6,1
TELUS Communications Inc.,2024-06-03 20:59:14.000 UTC,49.2,-123.1,2
Datacamp Limited,2024-06-03 20:59:05.000 UTC,50.1,14.4,1
Verizon Business,2024-06-03 20:58:48.000 UTC,40.7,-73.9,1
FIBIA P/S,2024-06-03 20:58:25.000 UTC,55.4,10.4,1
"Comcast Cable Communications, LLC",2024-06-03 20:54:33.000 UTC,29.8,-95.4,1
One New Zealand Group Limited,2024-06-03 20:44:49.000 UTC,-36.8,174.8,1
ANTIK Telecom s.r.o,2024-06-03 20:32:57.000 UTC,48.7,21.3,1
Nuvera,2024-06-03 20:32:46.000 UTC,44.7,-93.4,1
"AT&T Services, Inc.",2024-06-03 20:21:16.000 UTC,34.7,-92.3,1
"Amazon.com, Inc.",2024-06-03 20:19:54.000 UTC,40.0,-83.0,4
Princeton University,2024-06-03 20:19:11.000 UTC,40.2,-74.7,61
Skoed Limited,2024-06-03 20:13:29.000 UTC,35.9,14.5,61
"AT&T Services, Inc.",2024-06-03 20:13:21.000 UTC,34.1,-118.0,1
TDC Holding A/S,2024-06-03 20:10:50.000 UTC,56.0,12.4,1
Microsoft Corporation,2024-06-03 20:05:38.000 UTC,52.4,4.9,61
China Unicom Beijing Province Network,2024-06-03 20:03:33.000 UTC,39.9,116.4,1
Cox Communications Inc.,2024-06-03 19:54:40.000 UTC,33.4,-112.1,1
Datacamp Limited,2024-06-03 19:48:51.000 UTC,33.7,-84.4,1
Charter Communications Inc,2024-06-03 19:36:29.000 UTC,42.9,-88.1,1
Princeton University,2024-06-03 19:29:08.000 UTC,40.2,-74.7,61
Charter Communications Inc,2024-06-03 19:21:37.000 UTC,40.7,-74.0,1
Charter Communications Inc,2024-06-03 19:11:09.000 UTC,40.8,-74.0,1
"Comcast Cable Communications, LLC",2024-06-03 19:09:37.000 UTC,41.9,-88.3,1
Charter Communications Inc,2024-06-03 19:09:01.000 UTC,30.5,-97.8,1
"Amazon.com, Inc.",2024-06-03 18:44:54.000 UTC,39.0,-77.5,61
Charter Communications Inc,2024-06-03 18:41:25.000 UTC,32.9,-97.1,1
T-Mobile Czech Republic a.s.,2024-06-03 18:33:41.000 UTC,50.1,14.4,1
"Amazon.com, Inc.",2024-06-03 17:58:17.000 UTC,39.0,-77.5,61
VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA,2024-06-03 17:55:30.000 UTC,39.6,19.9,1
"Charter Communications, Inc",2024-06-03 17:53:59.000 UTC,28.1,-80.7,1
"Comcast Cable Communications, LLC",2024-06-03 17:42:29.000 UTC,37.4,-122.1,1
Korea Telecom,2024-06-03 17:42:06.000 UTC,37.6,127.0,1
OVH SAS,2024-06-03 17:34:58.000 UTC,1.3,103.9,3
"Comcast Cable Communications, LLC",2024-06-03 17:23:30.000 UTC,37.6,-122.3,1
"Comcast Cable Communications, LLC",2024-06-03 17:20:48.000 UTC,38.6,-121.3,1
"Amazon.com, Inc.",2024-06-03 17:20:21.000 UTC,39.0,-77.5,61
Charter Communications Inc,2024-06-03 17:17:37.000 UTC,32.8,-117.2,1
Hetzner Online GmbH,2024-06-03 17:11:59.000 UTC,60.4,25.0,1
Charter Communications,2024-06-03 16:58:10.000 UTC,35.4,-120.8,1
"Servicios Innovadores de Comunicación y Entretenimiento, S.A.",2024-06-03 16:48:56.000 UTC,14.5,-90.6,1
British Telecommunications PLC,2024-06-03 16:38:25.000 UTC,51.5,-0.2,1
"T-Mobile USA, Inc.",2024-06-03 16:37:59.000 UTC,29.8,-95.4,1
XTRA TELECOM S.A.,2024-06-03 16:27:41.000 UTC,40.5,-3.6,1
"Internet Madju Abad Millenindo, PT",2024-06-03 16:19:47.000 UTC,-8.8,115.2,1
,2024-06-03 16:15:49.000 UTC,48.2,16.4,1
Princeton University,2024-06-03 16:00:11.000 UTC,40.2,-74.7,61
SkyLink Data Center BV,2024-06-03 15:43:53.000 UTC,50.9,6.1,1
Skoed Limited,2024-06-03 15:30:20.000 UTC,35.9,14.5,61
Data Communication Business Group,2024-06-03 15:12:41.000 UTC,25.0,121.5,1
Charter Communications Inc,2024-06-03 14:57:51.000 UTC,25.9,-97.5,1
Hetzner Online GmbH,2024-06-03 14:43:12.000 UTC,50.5,12.4,2
Vodafone Portugal - Communicacoes Pessoais S.A.,2024-06-03 14:25:17.000 UTC,41.1,-8.0,1
Reliance Jio Infocomm Limited,2024-06-03 13:59:20.000 UTC,26.9,75.8,1
Partner Communications Ltd.,2024-06-03 13:46:11.000 UTC,32.0,34.8,1
"Charter Communications, Inc",2024-06-03 13:38:30.000 UTC,28.7,-81.2,1
University of Warsaw,2024-06-03 13:29:58.000 UTC,52.2,21.0,2
"Amazon.com, Inc.",2024-06-03 13:06:30.000 UTC,35.7,139.7,1
"The Constant Company, LLC",2024-06-03 13:05:02.000 UTC,1.3,103.7,1
Hetzner Online GmbH,2024-06-03 13:01:58.000 UTC,60.2,24.9,61
Virgin Media Limited,2024-06-03 12:55:29.000 UTC,51.5,-0.1,3
Microsoft Corporation,2024-06-03 12:47:29.000 UTC,52.4,4.9,62
"AT&T Services, Inc.",2024-06-03 12:39:30.000 UTC,41.8,-87.8,1
Korea Telecom,2024-06-03 12:34:31.000 UTC,37.4,127.1,1
,2024-06-03 12:32:43.000 UTC,47.4,8.6,1
Superloop,2024-06-03 12:28:31.000 UTC,-27.6,152.9,1
Google Fiber Inc.,2024-06-03 12:27:37.000 UTC,40.8,-111.9,1
"AT&T Services, Inc.",2024-06-03 12:27:12.000 UTC,37.6,-122.3,1
"Comcast Cable Communications, LLC",2024-06-03 12:26:27.000 UTC,39.1,-77.7,1
Charter Communications Inc,2024-06-03 12:25:44.000 UTC,30.4,-97.8,1
"AT&T Services, Inc.",2024-06-03 12:22:13.000 UTC,37.3,-121.9,1
Init7 (Switzerland) Ltd.,2024-06-03 12:18:11.000 UTC,47.4,8.6,12
Charter Communications Inc,2024-06-03 12:00:50.000 UTC,43.0,-88.2,1
EDPNET Belgium BV,2024-06-03 11:35:04.000 UTC,50.9,4.3,1
Charter Communications,2024-06-03 11:12:09.000 UTC,43.0,-89.5,1
Free SAS,2024-06-03 11:10:57.000 UTC,49.0,1.6,1
Google LLC,2024-06-03 10:58:06.000 UTC,25.0,121.5,1
Hong Kong Broadband Network Ltd.,2024-06-03 10:57:30.000 UTC,22.3,114.2,1
